tweet,selected_by_day,date,link,events,selected,journalist,keywords
"On continue. Autres items qui intéressent l'avocat de #Magnotta: papier de l'hôpital Royal Victoria, marteau, deux tournevis.",,9/30/2014,https://twitter.com/#!/MessierSRC/status/517041969559003137,preuve,,@MessierSRC,continue Autres items intéressent papier l'hôpital Royal Victoria marteau tournevis
"Difficile de comprendre ce que veut faire l'avocat de #Magnotta en montrant au jury: carte du métro de Londres, planibus, étui noir, etc",,9/30/2014,https://twitter.com/#!/MessierSRC/status/517037965617680384,ambiance,,@MessierSRC,Difficile comprendre veut faire montrant jury carte métro Londres planibus étui noir
"Procès #Magnotta a repris. Son avocat continue de demander des pièces à la policière Simoneau. Les présente au jury, les dépose en preuve.",,9/30/2014,https://twitter.com/#!/MessierSRC/status/517032723110957056,procedure,,@MessierSRC,Procès #Magnotta a repris avocat continue demander pièces policière Simoneau présente jury dépose preuve
Pause au procès #Magnotta,,9/30/2014,https://twitter.com/#!/MessierSRC/status/517024607250157568,corps,,@MessierSRC,Pause procès #Magnotta
"Même manège avec couteau retrouvé sur scène de crime, envoyé au labo pour ADN. Pièces montrées au jury sont déposées en preuve #Magnotta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/517022804110483456,preuve,,@MessierSRC,Même manège couteau retrouvé scène crime ADN Pièces montrées jury sont déposées preuve #Magnotta
Avocat de #Magnotta demande maintenant ciseaux photographiés par Simoneau et envoyés au labo pour expertise. Les montre au jury.,,9/30/2014,https://twitter.com/#!/MessierSRC/status/517021526160584704,procedure,,@MessierSRC,demande ciseaux photographiés Simoneau envoyés labo expertise montre jury
"L'avocat de #Magnotta veut voir des preuves retrouvées près du 5720, boul. Décarie, en commençant par des vêtements. Il les montre au jury.",1,9/30/2014,https://twitter.com/#!/MessierSRC/status/517018220117897218,Paris,,@MessierSRC,L'avocat #Magnotta veut voir preuves retrouvées Décarie commençant vêtements montre jury
"Simoneau explique que les déchets dans lesquels se trouvaient des parties de corps n'étaient pas cachés, mais bien visibles. #Magnotta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/517016111557386240,preuve,1,@MessierSRC,Simoneau explique déchets trouvaient n'étaient cachés visibles #Magnotta
Procès #Magnotta reprend avec contre-interro de la policière Caroline Simoneau. Son témoignage avait été suspendu cet avant-midi.,,9/30/2014,https://twitter.com/#!/MessierSRC/status/517014297797750784,procedure,,@MessierSRC,Procès #Magnotta reprend policière témoignage avait été suspendu avant-midi
Fin du témoignage du policier Dionne. De retour avec un nouveau témoin à 14h. #Magnotta,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516988577876807681,procedure,,@MessierSRC,Fin témoignage policier Dionne retour nouveau témoin 14h #Magnotta
"Fin de l'interrogatoire du policier Dionne, qui a présenté photos difficiles à regarder. Il est contre-interrogé. #Magnotta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516987329203146752,procedure,,@MessierSRC,Fin l'interrogatoire policier Dionne a présenté photos difficiles regarder est contre-interrogé #Magnotta
"Dionne décrit l'endroit où a été faite la macabre découverte, dans un secteur boisé, non loin d'un sentier. #Magnotta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516985000974364674,angrignon,,@MessierSRC,Dionne décrit l'endroit a été faite macabre découverte secteur boisé sentier #Magnotta
"Correction : photos de Dionne prises au parc Angrignon le 1er juillet 2012, pas 1er septembre. #Magnotta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516983486482505728,corps,,@MessierSRC,Correction photos Dionne prises parc Angrignon 1er juillet 1er septembre #Magnotta
"Fin du témoignage de la policière Turmel. Nouveau témoin: Richard Dionne, service d'identité judiciaire du SPVM #Magnotta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516981947516878848,procedure,,@MessierSRC,Fin témoignage policière Turmel Nouveau témoin Richard Dionne service d'identité judiciaire SPVM #Magnotta
Policière Turmel dit que porte du balcon extérieur de l'appart. n'étaient pas verrouillées. Une autre porte donne sur ce balcon. #Magnotta,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516981199399833600,appartement,,@MessierSRC,Policière Turmel dit porte extérieur l'appart n'étaient verrouillées autre porte donne balcon #Magnotta
"Fin de l'interrogatoire de la policière Turmel par la Couronne. Au tour de Me Leclair, l'avocat de #Magnotta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516980290250866688,procedure,,@MessierSRC,Fin l'interrogatoire policière Turmel Couronne Me Leclair l'avocat #Magnotta
Turmel présente maintenant série de photos montrant des articles récupérés dans l'appart. 208. #Magnotta,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516979269411811328,preuve,,@MessierSRC,Turmel présente série photos montrant articles récupérés #Magnotta
Turmel montre l'état du matelas dans l'appart. 208. «Substance rougeâtre» visible. Matelas avait été inversé. #Magnotta,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516978056133890048,appartement,,@MessierSRC,Turmel montre l'état matelas l'appart Substance rougeâtre visible Matelas avait été inversé #Magnotta
"Biolgistes se sont intéressées aux substances rougeâtres visibles dans l'appartement, dit Turmel. L'une d'elle témoignera + tard. #Magnotta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516974252965515264,appartement,,@MessierSRC,Biolgistes sont intéressées substances rougeâtres visibles dit Turmel L'une d'elle témoignera #Magnotta
Turmel explique que des biologistes ont aussi pris des photos le 30 mai 2012. Elles seront présentées aux 14 jurés. #Magnotta,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516973592664625152,preuve,,@MessierSRC,Turmel explique biologistes ont pris photos 30 mai seront présentées 14 jurés #Magnotta
"Rien de bien effroyable dans photos de l'appart. 208, prises 5 jrs après mort de Jun. Petites traces de «substances rougeâtres» #Magnotta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516972854949445634,appartement,,@MessierSRC,effroyable photos l'appart 5 jrs mort Jun. Petites traces substances rougeâtres #Magnotta
"Beaucoup de problèmes de diffusion au procès #Magnotta. Perte de l'image dans une salle de débordement, photos mal présentées, etc.",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516970215192936449,procedure,1,@MessierSRC,problèmes diffusion procès #Magnotta Perte l'image salle débordement photos présentées
Turmel présente maintenant série de photos prises dans l'appartement 208 du 5720 boul. Décarie le 30 mai 2012. #Magnotta,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516969394485096448,preuve,,@MessierSRC,Turmel présente série photos prises boul Décarie 30 mai #Magnotta
Turmel dit avoir eu info qu'une vidéo circulait sur Internet. Elle a retrouvé poster de Casablanca et bouteille qu'on y voyait. #Magnotta,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516968441438543872,video,,@MessierSRC,Turmel dit avoir eu qu'une vidéo circulait Internet a retrouvé poster Casablanca voyait #Magnotta
"Procès #Magnotta : on entend maintenant la policière Chantal Turmel, qui pris des photos dans l'appartement 208 du 5720, blvd Décarie",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516967354253979648,procedure,,@MessierSRC,Procès #Magnotta entend policière Chantal Turmel pris photos blvd Décarie
"Fin de l'interrog. de Simoneau par procureur de la Couronne. Le juge demande au jury de se retirer, à la demande de l'avocat de #Magnotta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516958558509101056,procedure,,@MessierSRC,Fin l'interrog Simoneau Couronne juge demande jury retirer demande l'avocat #Magnotta
Simoneau procède au même exercice pour boîte postale envoyée à False Creek Elementary School. Inclut note menaçante. #Magnotta,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516958039296180224,colis,,@MessierSRC,Simoneau procède même exercice boîte postale envoyée False Creek Elementary School Inclut note menaçante #Magnotta
"Photos montrent la boîte postale envoyée à l'école St. Georges de Vancouver et son contenu, dont une note. #Magnotta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516957403926237184,colis,,@MessierSRC,Photos montrent boîte postale envoyée l'école St. Georges Vancouver contenu note #Magnotta
Simoneau présente autres photos du 22 juin 2012. Éléments envoyés cette fois par la police de Vancouver. #Magnotta,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516957083691155456,colis,,@MessierSRC,Simoneau présente autres photos 22 juin Éléments envoyés fois police Vancouver #Magnotta
Précision: Veuillez noter que ciseaux/lames montrés jusqu'ici ont été utilisés par les policiers. #Magnotta,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516956522199654400,,,@MessierSRC,Précision Veuillez noter ciseaux/lames montrés ont été utilisés policiers #Magnotta
Le juge Cournoyer invite le jury à se retirer au procès #Magnotta. Autre débat juridique ne pouvant être rapporté.,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516954287310909440,Profil témoin,,@MessierSRC,juge Cournoyer invite jury retirer procès #Magnotta Autre débat juridique pouvant être rapporté
"Paquet envoyé au PCC contenait aussi des ciseaux, du papier de soie rose, une lame. #Magnottta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516951961217015809,colis,,@MessierSRC,contenait ciseaux papier soie rose lame #Magnottta
"Simoneau présente maintenant photo d'une boîte envoyée au PCC. Coeur dessiné au fond de la boîte, comme celle expédiée au PLC #Magnottta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516951430276849664,colis,,@MessierSRC,Simoneau présente photo d'une boîte envoyée PCC Coeur dessiné boîte expédiée #Magnottta
"Boîte envoyée au PLC contenait notamment une note manuscrite et une lame, explique Simoneau #Magnotta",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516950034508951553,colis,,@MessierSRC,Boîte envoyée contenait note manuscrite lame explique Simoneau #Magnotta
Simoneau présente des photos d'une boîte envoyée au PLC à Ottawa et de ce qu'elle contenait. #Magnotta,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516949083370848257,colis,,@MessierSRC,Simoneau présente photos d'une boîte envoyée Ottawa qu'elle contenait #Magnotta
La policière Simoneau présente des photos du 22 juin 2012. Photos d'éléments envoyés par la police d'Ottawa à celle de Montréal. #Magnotta,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516948321282564100,-,,@MessierSRC,policière Simoneau présente photos 22 juin Photos d'éléments envoyés police d'Ottawa Montréal #Magnotta
"Le procès #Magnotta reprend avec 15aine de minutes de retard, en raison d'un débat hors jury que nous ne pouvons rapporter.",,9/30/2014,https://twitter.com/#!/MessierSRC/status/516947053604503552,procedure,,@MessierSRC,procès #Magnotta reprend 15aine minutes retard d'un débat jury pouvons rapporter
Jour 2 du procès #Magnotta : la policière Caroline SImoneau continue d'étaler la preuve photographique pour la Couronne. Dès 9h30.,,9/30/2014,https://twitter.com/#!/MessierSRC/status/516940699334635520,preuve,,@MessierSRC,2 procès #Magnotta policière continue d'étaler preuve photographique Couronne 9h30
"Procès #Magnotta : la preuve technique se poursuit. Après les photos, on dépose les objets photographiés à la demande de la défense",,9/30/2014,https://twitter.com/#!/@IsabelleRicher/status/517017659020701697,arrestation,,@IsabelleRicher,Procès #Magnotta preuve technique poursuit photos dépose objets photographiés demande défense
"Ces colis contiennent du papier de soie rose, des notes manuscrites, des objets divers. #Magnotta",,9/30/2014,https://twitter.com/#!/@IsabelleRicher/status/516954284349726720,preuve,,@IsabelleRicher,colis contiennent papier soie rose notes manuscrites objets divers #Magnotta
Le procès #Magnotta se poursuit. La technicienne en scènes de crime décrit les photos des colis envoyés au PLC et au PCC par l'accusé,,9/30/2014,https://twitter.com/#!/@IsabelleRicher/status/516953900050841601,Profil témoin,,@IsabelleRicher,procès #Magnotta poursuit technicienne scènes crime décrit photos colis envoyés PCC
Procès #Magnotta reprend après long échange en l'absence du jury. Chaque jour amène son lot d'échanges du genre.,,10/1/2014,https://twitter.com/#!/MessierSRC/status/517410703792406529,procedure,,@MessierSRC,Procès #Magnotta reprend long jury jour amène lot d'échanges genre
L'avocat de #Magnotta pose nombreuses questions sur activités de Lin Jun. Lien avec «l'état d'esprit» de #Magnotta vraiment pas clair.,1,10/1/2014,https://twitter.com/#!/MessierSRC/status/517402446159953921,Paris,,@MessierSRC,L'avocat #Magnotta pose nombreuses questions activités Lin Jun. Lien d'esprit #Magnotta clair
Me Leclair lit annonces explicites envoyées sur Grindr. Lin Feng dit qu'on pouvait écrire n'importe quoi sur ce site. #Magnotta,,10/1/2014,https://twitter.com/#!/MessierSRC/status/517395527814873089,arrestation,,@MessierSRC,Me Leclair lit explicites envoyées Grindr Lin Feng dit pouvait écrire n'importe site #Magnotta
"L'avocat de #Magnotta lit des saisies d'écrans du site de rencontres pour gais Grindr, qu'utilisait Lin Jun, selon témoignage de Lin Feng.",,10/1/2014,https://twitter.com/#!/MessierSRC/status/517394224879513601,Paris,,@MessierSRC,L'avocat #Magnotta lit saisies site rencontres gais Grindr qu'utilisait Lin Jun témoignage Lin Feng
Me Leclair offre ses sympathies à Lin Feng. Lui explique que le procès porte sur l'état d'esprit de #Magnotta. Lui demande d'être candide.,,10/1/2014,https://twitter.com/#!/MessierSRC/status/517393554084462596,arrestation,,@MessierSRC,Me Leclair offre sympathies Lin Feng explique procès porte d'esprit #Magnotta demande d'être candide
"Procès #Magnotta reprend. L'ex-amant de la victime, Lin Feng, sera contre-interrogé par l'avocat de l'accusé, Luc Leclair.",,10/1/2014,https://twitter.com/#!/MessierSRC/status/517392710458949633,procedure,,@MessierSRC,Procès #Magnotta reprend L'ex-amant victime Lin Feng sera contre-interrogé Leclair
Procès #Magnotta ajourne jusqu'à 15h15.,,10/1/2014,https://twitter.com/#!/MessierSRC/status/517382437316620289,procedure,,@MessierSRC,Procès #Magnotta ajourne jusqu
Le grief de l'avocat de #Magnotta est maintenant entendu par juge Cournoyer. Nous ne pouvons vous en expliquer la teneur.,,10/1/2014,https://twitter.com/#!/MessierSRC/status/517380156584108032,procedure,,@MessierSRC,grief l'avocat #Magnotta est entendu juge Cournoyer pouvons expliquer teneur
